A,B,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category
Mrs. Moore,Adela Quested,152,153,ah yes so the young man there said,this sounds very romantic you meet a young man in a mosque and then never let me know,Adela Quested; Ronny Heaslop,F,major,F,major
Adela Quested,Mrs. Moore,153,154,this sounds very romantic you meet a young man in a mosque and then never let me know,i was going to tell you adela but something changed the conversation and i forgot my memory grows deplorable,Mrs. Moore; Ronny Heaslop,F,major,F,major
Mrs. Moore,Adela Quested,154,155,i was going to tell you adela but something changed the conversation and i forgot my memory grows deplorable,was he nice,Adela Quested; Ronny Heaslop,F,major,F,major
Adela Quested,Mrs. Moore,155,156,was he nice,very nice,Mrs. Moore; Ronny Heaslop,F,major,F,major
Mrs. Moore,Ronny Heaslop,156,157,very nice,who was he,Adela Quested; Ronny Heaslop,F,major,M,major
Ronny Heaslop,Mrs. Moore,157,158,who was he,a doctor i don t know his name,Adela Quested; Mrs. Moore,M,major,F,major
Mrs. Moore,Ronny Heaslop,158,159,a doctor i don t know his name,a doctor i know of no young doctor in chandrapore how odd what was he like,Adela Quested; Ronny Heaslop,F,major,M,major
Ronny Heaslop,Mrs. Moore,159,160,a doctor i know of no young doctor in chandrapore how odd what was he like,rather small with a little moustache and quick eyes he called out to me when i was in the dark part of the mosque about my shoes that was how we began talking he was afraid i had them on but i remembered luckily he told me about his children and then we walked back to the club he knows you well,Adela Quested; Mrs. Moore,M,major,F,major
Mrs. Moore,Ronny Heaslop,160,161,rather small with a little moustache and quick eyes he called out to me when i was in the dark part of the mosque about my shoes that was how we began talking he was afraid i had them on but i remembered luckily he told me about his children and then we walked back to the club he knows you well,i wish you had pointed him out to me i can t make out who he is,Adela Quested; Ronny Heaslop,F,major,M,major
Ronny Heaslop,Mrs. Moore,161,162,i wish you had pointed him out to me i can t make out who he is,he didn t come into the club he said he wasn t allowed to,Adela Quested; Mrs. Moore,M,major,F,major
Mrs. Moore,Ronny Heaslop,162,163,he didn t come into the club he said he wasn t allowed to,oh good gracious not a mohammedan why ever didn t you tell me you d been talking to a native i was going all wrong,Adela Quested; Ronny Heaslop,F,major,M,major
Ronny Heaslop,Adela Quested,163,164,oh good gracious not a mohammedan why ever didn t you tell me you d been talking to a native i was going all wrong,a mohammedan how perfectly magnificent ronny isn t that like your mother while we talk about seeing the real india she goes and sees it and then forgets she s seen it,Adela Quested; Mrs. Moore,M,major,F,major
Adela Quested,Ronny Heaslop,164,165,a mohammedan how perfectly magnificent ronny isn t that like your mother while we talk about seeing the real india she goes and sees it and then forgets she s seen it,he called to you in the mosque did he how impudently what was he doing there himself at that time of night no it s not their prayer time so he called to you over your shoes then it was impudence it s an old trick i wish you had had them on,Mrs. Moore; Ronny Heaslop,F,major,M,major
Ronny Heaslop,Mrs. Moore,165,166,he called to you in the mosque did he how impudently what was he doing there himself at that time of night no it s not their prayer time so he called to you over your shoes then it was impudence it s an old trick i wish you had had them on,i think it was impudence but i don t know about a trick his nerves were all on edge i could tell from his voice as soon as i answered he altered,Adela Quested; Mrs. Moore,M,major,F,major
Mrs. Moore,Ronny Heaslop,166,167,i think it was impudence but i don t know about a trick his nerves were all on edge i could tell from his voice as soon as i answered he altered,you oughtn t to have answered,Adela Quested; Ronny Heaslop,F,major,M,major
Ronny Heaslop,Adela Quested,167,168,you oughtn t to have answered,now look here wouldn t you expect a mohammedan to answer if you asked him to take off his hat in church,Adela Quested; Mrs. Moore,M,major,F,major
Adela Quested,Ronny Heaslop,168,169,now look here wouldn t you expect a mohammedan to answer if you asked him to take off his hat in church,it s different it s different you don t understand,Mrs. Moore; Ronny Heaslop,F,major,M,major
Ronny Heaslop,Adela Quested,169,170,it s different it s different you don t understand,i know i don t and i want to what is the difference please,Adela Quested; Mrs. Moore,M,major,F,major
Adela Quested,Ronny Heaslop,170,171,i know i don t and i want to what is the difference please,there s your ganges it s not much of a dead body that gets down to chandrapore,Mrs. Moore; Ronny Heaslop,F,major,M,major
Ronny Heaslop,Mrs. Moore,171,172,there s your ganges it s not much of a dead body that gets down to chandrapore,crocodiles down in it too how terrible what a terrible river what a wonderful river,Adela Quested; Mrs. Moore,M,major,F,major
Mrs. Moore,Ronny Heaslop,173,174,aziz what a charming name,so you and he had a talk did you gather he was well disposed,Ronny Heaslop,F,major,M,major
Ronny Heaslop,Mrs. Moore,174,175,so you and he had a talk did you gather he was well disposed,yes quite after the first moment,Mrs. Moore,M,major,F,major
Mrs. Moore,Ronny Heaslop,175,176,yes quite after the first moment,i meant generally did he seem to tolerate us the brutal conqueror the sundried bureaucrat that sort of thing,Ronny Heaslop,F,major,M,major
Ronny Heaslop,Mrs. Moore,176,177,i meant generally did he seem to tolerate us the brutal conqueror the sundried bureaucrat that sort of thing,oh yes i think so except the callendars he doesn t care for the callendars at all,Mrs. Moore,M,major,F,major
Mrs. Moore,Ronny Heaslop,177,178,oh yes i think so except the callendars he doesn t care for the callendars at all,oh so he told you that did he the major will be interested i wonder what was the aim of the remark,Ronny Heaslop,F,major,M,major
Ronny Heaslop,Mrs. Moore,178,179,oh so he told you that did he the major will be interested i wonder what was the aim of the remark,ronny ronny you re never going to pass it on to major callendar,Mrs. Moore,M,major,F,major
Mrs. Moore,Ronny Heaslop,179,180,ronny ronny you re never going to pass it on to major callendar,yes rather i must in fact,Ronny Heaslop,F,major,M,major
Ronny Heaslop,Mrs. Moore,180,181,yes rather i must in fact,but my dear boy,Mrs. Moore,M,major,F,major
Mrs. Moore,Ronny Heaslop,181,182,but my dear boy,if the major heard i was disliked by any native subordinate of mine i should expect him to pass it on to me,Ronny Heaslop,F,major,M,major
Ronny Heaslop,Mrs. Moore,182,183,if the major heard i was disliked by any native subordinate of mine i should expect him to pass it on to me,but my dear boy a private conversation,Mrs. Moore,M,major,F,major
Mrs. Moore,Ronny Heaslop,183,184,but my dear boy a private conversation,nothing s private in india aziz knew that when he spoke out so don t you worry he had some motive in what he said my personal belief is that the remark wasn t true,Ronny Heaslop,F,major,M,major
Ronny Heaslop,Mrs. Moore,184,185,nothing s private in india aziz knew that when he spoke out so don t you worry he had some motive in what he said my personal belief is that the remark wasn t true,how not true,Mrs. Moore,M,major,F,major
Mrs. Moore,Ronny Heaslop,185,186,how not true,he abused the major in order to impress you,Ronny Heaslop,F,major,M,major
Ronny Heaslop,Mrs. Moore,186,187,he abused the major in order to impress you,i don t know what you mean dear,Mrs. Moore,M,major,F,major
Mrs. Moore,Ronny Heaslop,187,188,i don t know what you mean dear,it s the educated native s latest dodge they used to cringe but the younger generation believe in a show of manly independence they think it will pay better with the itinerant m p but whether the native swaggers or cringes there s always something behind every remark he makes always something and if nothing else he s trying to increase his izzat in plain anglo saxon to score of course there are exceptions,Ronny Heaslop,F,major,M,major
Ronny Heaslop,Mrs. Moore,188,189,it s the educated native s latest dodge they used to cringe but the younger generation believe in a show of manly independence they think it will pay better with the itinerant m p but whether the native swaggers or cringes there s always something behind every remark he makes always something and if nothing else he s trying to increase his izzat in plain anglo saxon to score of course there are exceptions,you never used to judge people like this at home,Mrs. Moore,M,major,F,major
Mrs. Moore,Ronny Heaslop,189,190,you never used to judge people like this at home,india isn t home,Ronny Heaslop,F,major,M,major
Ronny Heaslop,Mrs. Moore,190,191,india isn t home,i can t deny that what you say sounds very sensible but you really must not hand on to major callendar anything i have told you about doctor aziz,Mrs. Moore,M,major,F,major
Mrs. Moore,Ronny Heaslop,191,192,i can t deny that what you say sounds very sensible but you really must not hand on to major callendar anything i have told you about doctor aziz,in return please don t talk about aziz to adela,Ronny Heaslop,F,major,M,major
Ronny Heaslop,Mrs. Moore,192,193,in return please don t talk about aziz to adela,not talk about him why,Mrs. Moore,M,major,F,major
Mrs. Moore,Ronny Heaslop,193,194,not talk about him why,there you go again mother i really can t explain every thing i don t want adela to be worried that s the fact she ll begin wondering whether we treat the natives properly and all that sort of nonsense,Ronny Heaslop,F,major,M,major
Ronny Heaslop,Mrs. Moore,194,195,there you go again mother i really can t explain every thing i don t want adela to be worried that s the fact she ll begin wondering whether we treat the natives properly and all that sort of nonsense,but she came out to be worried that s exactly why she s here she discussed it all on the boat we had a long talk when we went on shore at aden she knows you in play as she put it but not in work and she felt she must come and look round before she decided and before you decided she is very very fair minded,Mrs. Moore,M,major,F,major
Mrs. Moore,Ronny Heaslop,195,196,but she came out to be worried that s exactly why she s here she discussed it all on the boat we had a long talk when we went on shore at aden she knows you in play as she put it but not in work and she felt she must come and look round before she decided and before you decided she is very very fair minded,i know,Ronny Heaslop,F,major,M,major
Ronny Heaslop,Mrs. Moore,196,197,i know,pretty dear,Mrs. Moore,M,major,F,major
Mahmoud Ali,The Nawab Badahur,198,199,it is owing to orders from the l g turton would never do this unless compelled those high officials are different they sympathize the viceroy sympathizes they would have us treated properly but they come too seldom and live too far away meanwhile,it is easy to sympathize at a distance i value more the kind word that is spoken close to my ear mr turton has spoken it from whatever cause he speaks we hear i do not see why we need discuss it further,Ram Chand; The Nawab Badahur,M,intermediate,M,intermediate
