A,B,i_text,j_text,article_i_count,article_j_count,article_i_present,article_j_present,auxverb_i_count,auxverb_j_count,auxverb_i_present,auxverb_j_present,conj_i_count,conj_j_count,conj_i_present,conj_j_present,adverb_i_count,adverb_j_count,adverb_i_present,adverb_j_present,ipron_i_count,ipron_j_count,ipron_i_present,ipron_j_present,negate_i_count,negate_j_count,negate_i_present,negate_j_present,ppron_i_count,ppron_j_count,ppron_i_present,ppron_j_present,prep_i_count,prep_j_count,prep_i_present,prep_j_present,quant_i_count,quant_j_count,quant_i_present,quant_j_present,i_tokens,j_tokens,i_merge_id,j_merge_id,i_addressees,A_gender,A_category,B_gender,B_category
Mr. Woodhouse,Isabella,ah my dear but perry had many doubts about the sea doing her any good and as to myself i have been long perfectly convinced though perhaps i never told you so before that the sea is very rarely of use to any body i am sure it almost killed me once,oh good mr perry how is he sir,2,0,1,0,4,1,1,1,5,1,1,1,9,0,1,0,2,1,1,1,1,0,1,0,9,1,1,1,5,0,1,0,0,0,0,0,52,8,313,315,Emma; Isabella,M,intermediate,F,intermediate
Emma,Mr. Woodhouse,come come i must beg you not to talk of the sea it makes me envious and miserable i who have never seen it south end is prohibited if you please my dear isabella i have not heard you make one inquiry about mr perry yet and he never forgets you,why pretty well but not quite well poor perry is bilious and he has not time to take care of himself he tells me he has not time to take care of himself which is very sad but he is always wanted all round the country i suppose there is not a man in such practice anywhere but then there is not so clever a man any where,1,3,1,1,4,5,1,1,3,6,1,1,3,10,1,1,3,6,1,1,4,5,1,1,12,8,1,1,2,3,1,1,0,0,0,0,51,68,314,316,Isabella; Mr. Woodhouse,F,major,M,intermediate
Isabella,Emma,oh my dear sir her throat is so much better that i have hardly any uneasiness about it either bathing has been of the greatest service to her or else it is to be attributed to an excellent embrocation of mr wingfield s which we have been applying at times ever since august,you seem to me to have forgotten mrs and miss bates i have not heard one inquiry after them,2,0,1,0,7,2,1,1,4,1,1,1,5,0,1,0,4,0,1,0,0,1,0,1,7,4,1,1,6,2,1,1,0,0,0,0,53,19,319,321,Emma; Mr. Woodhouse,F,intermediate,F,major
Mr. Woodhouse,Isabella,it is not very likely my dear that bathing should have been of use to her and if i had known you were wanting an embrocation i would have spoken to,oh the good bateses i am quite ashamed of myself but you mention them in most of your letters i hope they are quite well good old mrs bates i will call upon her to morrow and take my children they are always so pleased to see my children and that excellent miss bates such thorough worthy people how are they sir,1,1,1,1,8,5,1,1,3,5,1,1,1,5,1,1,2,2,1,1,1,0,1,0,6,13,1,1,3,3,1,1,0,0,0,0,31,62,320,322,Emma; Isabella,M,intermediate,F,intermediate
Emma,Mr. Woodhouse,you seem to me to have forgotten mrs and miss bates i have not heard one inquiry after them,why pretty well my dear upon the whole but poor mrs bates had a bad cold about a month ago,0,2,0,1,2,0,1,0,1,3,1,1,0,3,0,1,0,0,0,0,1,0,1,0,4,1,1,1,2,0,1,0,0,0,0,0,19,20,321,323,Isabella; Mr. Woodhouse,F,major,M,intermediate
Mr. Woodhouse,Isabella,middling my dear i cannot compliment you i think mr john knightley very far from looking well,i am sorry to find my love that my father does not think you looking well but i hope it is only from being a little fatigued i could have wished however as you know that you had seen mr wingfield before you left home,0,1,0,1,1,7,1,1,0,4,0,1,3,3,1,1,0,2,0,1,1,1,1,1,4,10,1,1,1,1,1,1,0,0,0,0,18,45,331,333,Emma; Isabella,M,intermediate,F,intermediate
Isabella,Emma,i am sorry to find my love that my father does not think you looking well but i hope it is only from being a little fatigued i could have wished however as you know that you had seen mr wingfield before you left home,i did not thoroughly understand what you were telling your brother about your friend mr graham s intending to have a bailiff from scotland to look after his new estate what will it answer will not the old prejudice be too strong,1,2,1,1,7,5,1,1,4,0,1,0,3,2,1,1,2,2,1,1,1,2,1,1,10,6,1,1,1,3,1,1,0,0,0,0,45,42,333,335,Emma; Mr. John Knightley; Mr. Knightley; Mr. Woodhouse,F,intermediate,F,major
Mr. John Knightley,Isabella,my dear isabella pray do not concern yourself about my looks be satisfied with doctoring and coddling yourself and the children and let me look as i chuse,that sweet amiable jane fairfax it is so long since i have seen her except now and then for a moment accidentally in town what happiness it must be to her good old grandmother and excellent aunt when she comes to visit them i always regret excessively on dear emma s account that she cannot be more at highbury but now their daughter is married i suppose colonel and mrs campbell will not be able to part with her at all she would be such a delightful companion for emma,1,2,1,1,2,11,1,1,4,8,1,1,0,10,0,1,0,9,0,1,1,2,1,1,6,13,1,1,2,7,1,1,0,0,0,0,28,91,334,336,Emma; Isabella; Mr. Knightley; Mr. Woodhouse,M,intermediate,F,intermediate
Emma,Mr. Woodhouse,i did not thoroughly understand what you were telling your brother about your friend mr graham s intending to have a bailiff from scotland to look after his new estate what will it answer will not the old prejudice be too strong,our little friend harriet smith however is just such another pretty kind of young person you will like harriet emma could not have a better companion than harriet,2,1,1,1,5,3,1,1,0,0,0,0,2,3,1,1,2,0,1,0,2,1,1,1,6,2,1,1,3,2,1,1,0,0,0,0,42,28,335,337,Isabella; Mr. John Knightley; Mr. Knightley; Mr. Woodhouse,F,major,M,intermediate
Isabella,Mr. John Knightley,but my dear sir the difference of the journey only consider how great it would have been an hundred miles perhaps instead of forty,mr perry would do as well to keep his opinion till it is asked for why does he make it any business of his to wonder at what i do at my taking my family to one part of the coast or another i may be allowed i hope the use of my judgment as well as mr perry i want his directions no more than his drugs if mr perry can tell me how to convey a wife and five children a distance of an hundred and thirty miles with no greater expense or inconvenience than a distance of forty i should be as willing to prefer cromer to south end as he could himself,3,6,1,1,3,10,1,1,2,9,1,1,3,6,1,1,1,9,1,1,0,1,0,1,2,18,1,1,2,14,1,1,0,0,0,0,24,116,344,346,Emma; Mr. John Knightley; Mr. Knightley; Mr. Woodhouse,F,intermediate,M,intermediate
Mr. Woodhouse,Mr. Knightley,ah my dear as perry says where health is at stake nothing else should be considered and if one is to travel there is not much to chuse between forty miles and an hundred better not move at all better stay in london altogether than travel forty miles to get into a worse air this is just what perry said it seemed to him a very ill judged measure,true true very true that s a consideration indeed but john as to what i was telling you of my idea of moving the path to langham of turning it more to the right that it may not cut through the home meadows i cannot conceive any difficulty i should not attempt it if it were to be the means of inconvenience to the highbury people but if you call to mind exactly the present line of the path the only way of proving it however will be to turn to our maps i shall see you at the abbey to morrow morning i hope and then we will look them over and you shall give me your opinion,3,10,1,1,5,11,1,1,5,7,1,1,7,6,1,1,4,6,1,1,2,3,1,1,4,20,1,1,6,16,1,1,1,0,1,0,69,120,345,347,Emma; Isabella; Mr. John Knightley; Mr. Knightley,M,intermediate,M,major
Mr. Knightley,Emma,true true very true that s a consideration indeed but john as to what i was telling you of my idea of moving the path to langham of turning it more to the right that it may not cut through the home meadows i cannot conceive any difficulty i should not attempt it if it were to be the means of inconvenience to the highbury people but if you call to mind exactly the present line of the path the only way of proving it however will be to turn to our maps i shall see you at the abbey to morrow morning i hope and then we will look them over and you shall give me your opinion,it is so cold so very cold and looks and feels so very much like snow that if it were to any other place or with any other party i should really try not to go out to day and dissuade my father from venturing but as he has made up his mind and does not seem to feel the cold himself i do not like to interfere as i know it would be so great a disappointment to mr and mrs weston but upon my word mr elton in your case i should certainly excuse myself you appear to me a little hoarse already and when you consider what demand of voice and what fatigues to morrow will bring i think it would be no more than common prudence to stay at home and take care of yourself to night,10,3,1,1,11,12,1,1,7,17,1,1,6,10,1,1,6,7,1,1,3,4,1,1,20,20,1,1,16,15,1,1,0,0,0,0,120,141,347,349,Emma; Isabella; Mr. John Knightley; Mr. Woodhouse,M,major,F,major
Mr. Elton,Emma,very cold certainly very cold,well this is most strange after i had got him off so well to chuse to go into company and leave harriet ill behind most strange indeed but there is i believe in many men especially single men such an inclination such a passion for dining out a dinner engagement is so high in the class of their pleasures their employments their dignities almost their duties that any thing gives way to it and this must be the case with mr elton a most valuable amiable pleasing young man undoubtedly and very much in love with harriet but still he cannot refuse an invitation he must dine out wherever he is asked what a strange thing love is he can see ready wit in harriet but will not dine alone for her,0,8,0,1,0,11,0,1,0,9,0,1,3,16,1,1,0,9,0,1,0,2,0,1,0,13,0,1,0,14,0,1,0,0,0,0,5,133,350,352,Emma; Mr. John Knightley,M,intermediate,F,major
Emma,Mr. John Knightley,you do quite right we will make your apologies to mr and mrs weston,i never in my life saw a man more intent on being agreeable than mr elton it is downright labour to him where ladies are concerned with men he can be rational and unaffected but when he has ladies to please every feature works,0,1,0,1,1,5,1,1,1,5,1,1,2,2,1,1,0,4,0,1,0,1,0,1,3,6,1,1,1,4,1,1,0,0,0,0,14,44,351,353,Mr. Elton; Mr. John Knightley,F,major,M,intermediate
Emma,Mr. John Knightley,he has been used to her in these complaints and i hope to morrow morning will bring us both a more comfortable report but it is impossible not to feel uneasiness such a sad loss to our party to day,yes and i think we shall have a good deal of it,2,1,1,1,4,1,1,1,3,1,1,1,1,0,1,0,4,1,1,1,1,0,1,0,6,3,1,1,3,1,1,1,0,0,0,0,40,12,366,368,Mr. Elton; Mr. John Knightley,F,major,M,intermediate
Mr. Elton,Emma,indeed i had no idea that the law had been so great a slavery well sir the time must come when you will be paid for all this when you will have little labour and great enjoyment,can it really be as my brother imagined can it be possible for this man to be beginning to transfer his affections from harriet to me absurd and insufferable,3,0,1,0,6,5,1,1,4,3,1,1,2,1,1,1,1,4,1,1,0,0,0,0,3,5,1,1,1,2,1,1,0,0,0,0,37,29,373,375,Emma; Mr. John Knightley,M,intermediate,F,major
Mr. Weston,Emma,my son frank my son,what a very great pleasure it will be to you and mrs weston is so anxious to be acquainted with him that she must be almost as happy as yourself,0,1,0,1,0,6,0,1,0,2,0,1,0,4,0,1,0,3,0,1,0,0,0,0,2,5,1,1,0,3,0,1,0,0,0,0,5,30,376,378,Emma; Isabella; Mr. Elton; Mr. John Knightley; Mr. Knightley; Mr. Woodhouse; Mrs. Weston,M,intermediate,F,major
Mr. Weston,Emma,yes i have some right to that knowledge though i have never been at the place in my life she is an odd woman but i never allow myself to speak ill of her on frank s account for i do believe her to be very fond of him i used to think she was not capable of being fond of any body except herself but she has always been kind to him in her way allowing for little whims and caprices and expecting every thing to be as she likes and it is no small credit in my opinion to him that he should excite such an affection for though i would not say it to any body else she has no more heart than a stone to people in general and the devil of a temper,yes it seems to depend upon nothing but the ill humour of mrs churchill which i imagine to be the most certain thing in the world,6,3,1,1,13,1,1,1,11,2,1,1,5,1,1,1,16,2,1,1,4,0,1,0,24,2,1,1,20,2,1,1,0,1,0,1,138,26,381,383,Emma,M,intermediate,F,major
Emma,Mrs. Weston,yes it seems to depend upon nothing but the ill humour of mrs churchill which i imagine to be the most certain thing in the world,you must know my dear mrs knightley that we are by no means so sure of seeing mr frank churchill in my opinion as his father thinks it depends entirely upon his aunt s spirits and pleasure in short upon her temper to you to my two daughters i may venture on the truth mrs churchill rules at enscombe and is a very odd tempered woman and his coming now depends upon her being willing to spare him,3,2,1,1,1,5,1,1,2,8,1,1,1,4,1,1,2,7,1,1,0,0,0,0,2,14,1,1,2,8,1,1,1,0,1,0,26,78,383,385,Mrs. Weston,F,major,F,intermediate
