A,B,i_text,j_text,article_i_count,article_j_count,article_i_present,article_j_present,auxverb_i_count,auxverb_j_count,auxverb_i_present,auxverb_j_present,conj_i_count,conj_j_count,conj_i_present,conj_j_present,adverb_i_count,adverb_j_count,adverb_i_present,adverb_j_present,ipron_i_count,ipron_j_count,ipron_i_present,ipron_j_present,negate_i_count,negate_j_count,negate_i_present,negate_j_present,ppron_i_count,ppron_j_count,ppron_i_present,ppron_j_present,prep_i_count,prep_j_count,prep_i_present,prep_j_present,quant_i_count,quant_j_count,quant_i_present,quant_j_present,i_tokens,j_tokens,i_merge_id,j_merge_id,i_addressees,A_gender,A_category,B_gender,B_category
Emma,Harriet Smith,i wish you may not get into a scrape harriet whenever he does marry i mean as to being acquainted with his wife for though his sisters from a superior education are not to be altogether objected to it does not follow that he might marry any body at all fit for you to notice the misfortune of your birth ought to make you particularly careful as to your associates there can be no doubt of your being a gentleman s daughter and you must support your claim to that station by every thing within your own power or there will be plenty of people who would take pleasure in degrading you,yes to be sure i suppose there are but while i visit at hartfield and you are so kind to me miss woodhouse i am not afraid of what any body can do,4,0,1,0,15,5,1,1,6,3,1,1,4,1,1,1,6,0,1,0,3,1,1,1,17,5,1,1,16,3,1,1,0,0,0,0,112,33,51,52,Harriet Smith,F,major,F,major
Harriet Smith,Emma,yes to be sure i suppose there are but while i visit at hartfield and you are so kind to me miss woodhouse i am not afraid of what any body can do,you understand the force of influence pretty well harriet but i would have you so firmly established in good society as to be independent even of hartfield and miss woodhouse i want to see you permanently well connected and to that end it will be advisable to have as few odd acquaintance as may be and therefore i say that if you should still be in this country when mr martin marries i wish you may not be drawn in by your intimacy with the sisters to be acquainted with the wife who will probably be some mere farmer s daughter without education,0,3,0,1,5,13,1,1,3,9,1,1,1,11,1,1,0,3,0,1,1,1,1,1,5,11,1,1,3,10,1,1,0,0,0,0,33,103,52,53,Emma,F,major,F,major
Emma,Harriet Smith,you understand the force of influence pretty well harriet but i would have you so firmly established in good society as to be independent even of hartfield and miss woodhouse i want to see you permanently well connected and to that end it will be advisable to have as few odd acquaintance as may be and therefore i say that if you should still be in this country when mr martin marries i wish you may not be drawn in by your intimacy with the sisters to be acquainted with the wife who will probably be some mere farmer s daughter without education,to be sure yes not that i think mr martin would ever marry any body but what had had some education and been very well brought up however i do not mean to set up my opinion against yours and i am sure i shall not wish for the acquaintance of his wife i shall always have a great regard for the miss martins especially elizabeth and should be very sorry to give them up for they are quite as well educated as me but if he marries a very ignorant vulgar woman certainly i had better not visit her if i can help it only think of our happening to meet him how very odd it was quite a chance he said that he had not gone round by randalls he did not think we ever walked this road he thought we walked towards randalls most days he has not been able to get the romance of the forest yet he was so busy the last time he was at kingston that he quite forgot it but he goes again to morrow so very odd we should happen to meet well miss woodhouse is he like what you expected what do you think of him do you think him so very plain,3,8,1,1,13,24,1,1,9,13,1,1,11,26,1,1,3,20,1,1,1,7,1,1,11,38,1,1,10,16,1,1,0,0,0,0,103,213,53,54,Harriet Smith,F,major,F,major
Harriet Smith,Emma,to be sure yes not that i think mr martin would ever marry any body but what had had some education and been very well brought up however i do not mean to set up my opinion against yours and i am sure i shall not wish for the acquaintance of his wife i shall always have a great regard for the miss martins especially elizabeth and should be very sorry to give them up for they are quite as well educated as me but if he marries a very ignorant vulgar woman certainly i had better not visit her if i can help it only think of our happening to meet him how very odd it was quite a chance he said that he had not gone round by randalls he did not think we ever walked this road he thought we walked towards randalls most days he has not been able to get the romance of the forest yet he was so busy the last time he was at kingston that he quite forgot it but he goes again to morrow so very odd we should happen to meet well miss woodhouse is he like what you expected what do you think of him do you think him so very plain,he is very plain undoubtedly remarkably plain but that is nothing compared with his entire want of gentility i had no right to expect much and i did not expect much but i had no idea that he could be so very clownish so totally without air i had imagined him i confess a degree or two nearer gentility,8,1,1,1,24,6,1,1,13,5,1,1,26,8,1,1,20,6,1,1,7,1,1,1,38,9,1,1,16,3,1,1,0,1,0,1,213,59,54,55,Emma,F,major,F,major
Emma,Harriet Smith,he is very plain undoubtedly remarkably plain but that is nothing compared with his entire want of gentility i had no right to expect much and i did not expect much but i had no idea that he could be so very clownish so totally without air i had imagined him i confess a degree or two nearer gentility,to be sure he is not so genteel as real gentlemen,1,0,1,0,6,2,1,1,5,0,1,0,8,1,1,1,6,1,1,1,1,1,1,1,9,1,1,1,3,1,1,1,1,0,1,0,59,11,55,56,Harriet Smith,F,major,F,major
Harriet Smith,Emma,to be sure he is not so genteel as real gentlemen,i think harriet since your acquaintance with us you have been repeatedly in the company of some such very real gentlemen that you must yourself be struck with the difference in mr martin at hartfield you have had very good specimens of well educated well bred men i should be surprized if after seeing them you could be in company with mr martin again without perceiving him to be a very inferior creature and rather wondering at yourself for having ever thought him at all agreeable before do not you begin to feel that now were not you struck i am sure you must have been struck by his awkward look and abrupt manner and the uncouthness of a voice which i heard to be wholly unmodulated as i stood here,0,5,0,1,2,18,1,1,0,9,0,1,1,14,1,1,1,3,1,1,1,2,1,1,1,20,1,1,1,15,1,1,0,0,0,0,11,131,56,57,Emma,F,major,F,major
Emma,Harriet Smith,i think harriet since your acquaintance with us you have been repeatedly in the company of some such very real gentlemen that you must yourself be struck with the difference in mr martin at hartfield you have had very good specimens of well educated well bred men i should be surprized if after seeing them you could be in company with mr martin again without perceiving him to be a very inferior creature and rather wondering at yourself for having ever thought him at all agreeable before do not you begin to feel that now were not you struck i am sure you must have been struck by his awkward look and abrupt manner and the uncouthness of a voice which i heard to be wholly unmodulated as i stood here,certainly he is not like mr knightley he has not such a fine air and way of walking as mr knightley i see the difference plain enough but mr knightley is so very fine a man,5,3,1,1,18,2,1,1,9,3,1,1,14,5,1,1,3,2,1,1,2,2,1,1,20,3,1,1,15,2,1,1,0,0,0,0,131,36,57,58,Harriet Smith,F,major,F,major
Harriet Smith,Emma,certainly he is not like mr knightley he has not such a fine air and way of walking as mr knightley i see the difference plain enough but mr knightley is so very fine a man,mr knightley s air is so remarkably good that it is not fair to compare mr martin with him you might not see one in a hundred with gentleman so plainly written as in mr knightley but he is not the only gentleman you have been lately used to what say you to mr weston and mr elton compare mr martin with either of them compare their manner of carrying themselves of walking of speaking of being silent you must see the difference,3,3,1,1,2,8,1,1,3,3,1,1,5,5,1,1,2,3,1,1,2,3,1,1,3,10,1,1,2,13,1,1,0,0,0,0,36,83,58,59,Emma,F,major,F,major
Emma,Harriet Smith,mr knightley s air is so remarkably good that it is not fair to compare mr martin with him you might not see one in a hundred with gentleman so plainly written as in mr knightley but he is not the only gentleman you have been lately used to what say you to mr weston and mr elton compare mr martin with either of them compare their manner of carrying themselves of walking of speaking of being silent you must see the difference,oh yes there is a great difference but mr weston is almost an old man mr weston must be between forty and fifty,3,2,1,1,8,3,1,1,3,2,1,1,5,1,1,1,3,0,1,0,3,0,1,0,10,0,1,0,13,1,1,1,0,0,0,0,83,23,59,60,Harriet Smith,F,major,F,major
Harriet Smith,Emma,oh yes there is a great difference but mr weston is almost an old man mr weston must be between forty and fifty,which makes his good manners the more valuable the older a person grows harriet the more important it is that their manners should not be bad the more glaring and disgusting any loudness or coarseness or awkwardness becomes what is passable in youth is detestable in later age mr martin is now awkward and abrupt what will he be at mr weston s time of life,2,2,1,1,3,8,1,1,2,5,1,1,1,4,1,1,0,3,0,1,0,1,0,1,0,4,0,1,1,4,1,1,0,0,0,0,23,66,60,61,Emma,F,major,F,major
Emma,Harriet Smith,which makes his good manners the more valuable the older a person grows harriet the more important it is that their manners should not be bad the more glaring and disgusting any loudness or coarseness or awkwardness becomes what is passable in youth is detestable in later age mr martin is now awkward and abrupt what will he be at mr weston s time of life,there is no saying indeed,2,0,1,0,8,0,1,0,5,0,1,0,4,1,1,1,3,0,1,0,1,0,1,0,4,0,1,0,4,0,1,0,0,0,0,0,66,5,61,62,Harriet Smith,F,major,F,major
Harriet Smith,Emma,there is no saying indeed,but there may be pretty good guessing he will be a completely gross vulgar farmer totally inattentive to appearances and thinking of nothing but profit and loss,0,1,0,1,0,4,0,1,0,4,0,1,1,3,1,1,0,2,0,1,0,0,0,0,0,1,0,1,0,2,0,1,0,1,0,1,5,27,62,63,Emma,F,major,F,major
Emma,Harriet Smith,but there may be pretty good guessing he will be a completely gross vulgar farmer totally inattentive to appearances and thinking of nothing but profit and loss,will he indeed that will be very bad,1,0,1,0,4,3,1,1,4,0,1,0,3,2,1,1,2,2,1,1,0,0,0,0,1,1,1,1,2,0,1,0,1,0,1,0,27,8,63,64,Harriet Smith,F,major,F,major
Harriet Smith,Emma,will he indeed that will be very bad,how much his business engrosses him already is very plain from the circumstance of his forgetting to inquire for the book you recommended he was a great deal too full of the market to think of any thing else which is just as it should be for a thriving man what has he to do with books and i have no doubt that he will thrive and be a very rich man in time and his being illiterate and coarse need not disturb us,0,6,0,1,3,10,1,1,0,7,0,1,2,6,1,1,2,8,1,1,0,1,0,1,1,11,1,1,0,8,0,1,0,0,0,0,8,84,64,65,Emma,F,major,F,major
Emma,Harriet Smith,how much his business engrosses him already is very plain from the circumstance of his forgetting to inquire for the book you recommended he was a great deal too full of the market to think of any thing else which is just as it should be for a thriving man what has he to do with books and i have no doubt that he will thrive and be a very rich man in time and his being illiterate and coarse need not disturb us,i wonder he did not remember the book,6,1,1,1,10,1,1,1,7,0,1,0,6,0,1,0,8,1,1,1,1,1,1,1,11,2,1,1,8,0,1,0,0,0,0,0,84,8,65,66,Harriet Smith,F,major,F,major
