A,B,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category,novel
Mr. E. W. B. Childers,Master Kidderminster,109,110,kidderminster stow that,what does he come here cheeking us for then if you want to cheek us pay your ochre at the doors and take it out,Josiah Bounderby; Master Kidderminster; Thomas Gradgrind,M,intermediate,M,minor,HardTimes
Master Kidderminster,Mr. E. W. B. Childers,110,111,what does he come here cheeking us for then if you want to cheek us pay your ochre at the doors and take it out,kidderminster stow that sir i was addressing myself to you you may or you may not be aware for perhaps you have not been much in the audience that jupe has missed his tip very often lately,Josiah Bounderby; Mr. E. W. B. Childers; Thomas Gradgrind,M,minor,M,intermediate,HardTimes
Mr. E. W. B. Childers,Thomas Gradgrind,111,112,kidderminster stow that sir i was addressing myself to you you may or you may not be aware for perhaps you have not been much in the audience that jupe has missed his tip very often lately,has what has he missed,Josiah Bounderby; Master Kidderminster; Thomas Gradgrind,M,intermediate,M,major,HardTimes
Thomas Gradgrind,Josiah Bounderby,112,113,has what has he missed,missed his tip,Josiah Bounderby; Master Kidderminster; Mr. E. W. B. Childers,M,major,M,major,HardTimes
Josiah Bounderby,Master Kidderminster,113,114,missed his tip,offered at the garters four times last night and never done em once missed his tip at the banners too and was loose in his ponging,Master Kidderminster; Mr. E. W. B. Childers; Thomas Gradgrind,M,major,M,minor,HardTimes
Master Kidderminster,Mr. E. W. B. Childers,114,115,offered at the garters four times last night and never done em once missed his tip at the banners too and was loose in his ponging,didn t do what he ought to do was short in his leaps and bad in his tumbling,Josiah Bounderby; Mr. E. W. B. Childers; Thomas Gradgrind,M,minor,M,intermediate,HardTimes
Mr. E. W. B. Childers,Thomas Gradgrind,115,116,didn t do what he ought to do was short in his leaps and bad in his tumbling,oh that is tip is it,Josiah Bounderby; Master Kidderminster; Thomas Gradgrind,M,intermediate,M,major,HardTimes
Thomas Gradgrind,Mr. E. W. B. Childers,116,117,oh that is tip is it,in a general way that s missing his tip,Josiah Bounderby; Master Kidderminster; Mr. E. W. B. Childers,M,major,M,intermediate,HardTimes
Mr. E. W. B. Childers,Josiah Bounderby,117,118,in a general way that s missing his tip,nine oils merrylegs missing tips garters banners and ponging eh queer sort of company too for a man who has raised himself,Josiah Bounderby; Master Kidderminster; Thomas Gradgrind,M,intermediate,M,major,HardTimes
Josiah Bounderby,Master Kidderminster,118,119,nine oils merrylegs missing tips garters banners and ponging eh queer sort of company too for a man who has raised himself,lower yourself then oh lord if you ve raised yourself so high as all that comes to let yourself down a bit,Master Kidderminster; Mr. E. W. B. Childers; Thomas Gradgrind,M,major,M,minor,HardTimes
Master Kidderminster,Thomas Gradgrind,119,120,lower yourself then oh lord if you ve raised yourself so high as all that comes to let yourself down a bit,this is a very obtrusive lad,Josiah Bounderby; Mr. E. W. B. Childers; Thomas Gradgrind,M,minor,M,major,HardTimes
Thomas Gradgrind,Master Kidderminster,120,121,this is a very obtrusive lad,we d have had a young gentleman to meet you if we had known you were coming it s a pity you don t have a bespeak being so particular you re on the tight jeff ain t you,Josiah Bounderby; Master Kidderminster; Mr. E. W. B. Childers,M,major,M,minor,HardTimes
Master Kidderminster,Thomas Gradgrind,121,122,we d have had a young gentleman to meet you if we had known you were coming it s a pity you don t have a bespeak being so particular you re on the tight jeff ain t you,what does this unmannerly boy mean by tight jeff,Josiah Bounderby; Mr. E. W. B. Childers; Thomas Gradgrind,M,minor,M,major,HardTimes
Thomas Gradgrind,Mr. E. W. B. Childers,122,123,what does this unmannerly boy mean by tight jeff,there get out get out tight jeff or slack jeff it don t much signify it s only tight rope and slack rope you were going to give me a message for jupe,Josiah Bounderby; Master Kidderminster; Mr. E. W. B. Childers,M,major,M,intermediate,HardTimes
Mr. E. W. B. Childers,Thomas Gradgrind,123,124,there get out get out tight jeff or slack jeff it don t much signify it s only tight rope and slack rope you were going to give me a message for jupe,yes i was,Josiah Bounderby; Master Kidderminster; Thomas Gradgrind,M,intermediate,M,major,HardTimes
Thomas Gradgrind,Mr. E. W. B. Childers,124,125,yes i was,then my opinion is he will never receive it do you know much of him,Josiah Bounderby; Master Kidderminster; Mr. E. W. B. Childers,M,major,M,intermediate,HardTimes
Mr. E. W. B. Childers,Thomas Gradgrind,125,126,then my opinion is he will never receive it do you know much of him,i never saw the man in my life,Josiah Bounderby; Master Kidderminster; Thomas Gradgrind,M,intermediate,M,major,HardTimes
Thomas Gradgrind,Mr. E. W. B. Childers,126,127,i never saw the man in my life,i doubt if you ever will see him now it s pretty plain to me he s off,Josiah Bounderby; Master Kidderminster; Mr. E. W. B. Childers,M,major,M,intermediate,HardTimes
Mr. E. W. B. Childers,Thomas Gradgrind,127,128,i doubt if you ever will see him now it s pretty plain to me he s off,do you mean that he has deserted his daughter,Josiah Bounderby; Master Kidderminster; Thomas Gradgrind,M,intermediate,M,major,HardTimes
Thomas Gradgrind,Mr. E. W. B. Childers,128,129,do you mean that he has deserted his daughter,ay i mean that he has cut he was goosed last night he was goosed the night before last he was goosed to day he has lately got in the way of being always goosed and he can t stand it,Josiah Bounderby; Master Kidderminster; Mr. E. W. B. Childers,M,major,M,intermediate,HardTimes
Mr. E. W. B. Childers,Thomas Gradgrind,129,130,ay i mean that he has cut he was goosed last night he was goosed the night before last he was goosed to day he has lately got in the way of being always goosed and he can t stand it,why has he been so very much goosed,Josiah Bounderby; Master Kidderminster; Thomas Gradgrind,M,intermediate,M,major,HardTimes
Thomas Gradgrind,Mr. E. W. B. Childers,130,131,why has he been so very much goosed,his joints are turning stiff and he is getting used up he has his points as a cackler still but he can t get a living out of them,Josiah Bounderby; Master Kidderminster; Mr. E. W. B. Childers,M,major,M,intermediate,HardTimes
Mr. E. W. B. Childers,Josiah Bounderby,131,132,his joints are turning stiff and he is getting used up he has his points as a cackler still but he can t get a living out of them,a cackler here we go again,Josiah Bounderby; Master Kidderminster; Thomas Gradgrind,M,intermediate,M,major,HardTimes
Josiah Bounderby,Mr. E. W. B. Childers,132,133,a cackler here we go again,a speaker if the gentleman likes it better now it s a remarkable fact sir that it cut that man deeper to know that his daughter knew of his being goosed than to go through with it,Master Kidderminster; Mr. E. W. B. Childers; Thomas Gradgrind,M,major,M,intermediate,HardTimes
Mr. E. W. B. Childers,Josiah Bounderby,133,134,a speaker if the gentleman likes it better now it s a remarkable fact sir that it cut that man deeper to know that his daughter knew of his being goosed than to go through with it,good this is good gradgrind a man so fond of his daughter that he runs away from her this is devilish good ha ha now i ll tell you what young man i haven t always occupied my present station of life i know what these things are you may be astonished to hear it but my mother ran away from me very well i was born in a ditch and my mother ran away from me do i excuse her for it no have i ever excused her for it not i what do i call her for it i call her probably the very worst woman that ever lived in the world except my drunken grandmother there s no family pride about me there s no imaginative sentimental humbug about me i call a spade a spade and i call the mother of josiah bounderby of coketown without any fear or any favour what i should call her if she had been the mother of dick jones of wapping so with this man he is a runaway rogue and a vagabond that s what he is in english,Josiah Bounderby; Master Kidderminster; Thomas Gradgrind,M,intermediate,M,major,HardTimes
Josiah Bounderby,Mr. E. W. B. Childers,134,135,good this is good gradgrind a man so fond of his daughter that he runs away from her this is devilish good ha ha now i ll tell you what young man i haven t always occupied my present station of life i know what these things are you may be astonished to hear it but my mother ran away from me very well i was born in a ditch and my mother ran away from me do i excuse her for it no have i ever excused her for it not i what do i call her for it i call her probably the very worst woman that ever lived in the world except my drunken grandmother there s no family pride about me there s no imaginative sentimental humbug about me i call a spade a spade and i call the mother of josiah bounderby of coketown without any fear or any favour what i should call her if she had been the mother of dick jones of wapping so with this man he is a runaway rogue and a vagabond that s what he is in english,it s all the same to me what he is or what he is not whether in english or whether in french i am telling your friend what s the fact if you don t like to hear it you can avail yourself of the open air you give it mouth enough you do but give it mouth in your own building at least don t give it mouth in this building till you re called upon you have got some building of your own i dare say now,Master Kidderminster; Mr. E. W. B. Childers; Thomas Gradgrind,M,major,M,intermediate,HardTimes
